,time,nBits,value,in_count,out_count,count,value_min,value_max,in_min,in_max,out_min,out_max,Open,Close,Volume BTC,Volume USD
12465,1547492400,2399030806165,1384826880014,10231,14668,6167,0,68815363171,1,250,1,473,3675.0,3678.87,41.44,152531.96
12466,1547496000,7804727592685,6412985496815,37715,51065,20063,546,1192723968970,1,493,1,2608,3678.87,3666.84,51.05,187933.3
12467,1547499600,7003753953980,5034604101584,34732,37402,18004,0,379062021165,1,467,1,239,3666.84,3662.56,41.79,152884.92
12468,1547503200,4677857214875,3984945657050,21726,26615,12025,0,288198994307,1,500,1,405,3662.56,3653.2,8.23,30116.08
12469,1547506800,5538349535815,2786423662641,24240,30972,14237,0,110316344023,1,248,1,101,3653.2,3666.42,22.63,82998.35
12470,1547510400,5203800080115,4451766928333,22294,42646,13377,0,378000123750,1,332,1,2801,3666.42,3666.29,30.07,110351.14
12471,1547514000,4550261608515,3412704336156,21062,25211,11697,0,156463134319,1,287,1,58,3666.29,3668.0,36.45,133901.6
12472,1547517600,6065459434040,17448562343960,25415,37384,15592,0,11743203088035,1,306,1,967,3668.0,3665.4,18.48,67805.9
12473,1547521200,5074259418780,3987147764737,30217,30864,13044,0,91814385578,1,622,1,693,3665.4,3668.7,41.98,154093.62
12474,1547524800,5107325353355,3317162835543,21713,29066,13129,0,87256774121,1,391,1,125,3668.7,3666.83,10.63,38971.03
12475,1547528400,2806714328925,1785490060230,10848,15726,7215,546,91720102598,1,136,1,95,3666.83,3658.24,20.97,76852.67
12476,1547532000,7004531975970,5343973938899,34410,48543,18006,0,200030383019,1,296,1,3800,3658.24,3654.07,32.44,118654.68
12477,1547535600,6046397895285,2919305725282,29250,36523,15543,546,82589348244,1,470,1,244,3654.07,3660.77,4.27,15638.95
12478,1547539200,4121182481030,3257219747181,21870,26019,10594,0,136952945895,1,696,1,1009,3660.77,3665.41,11.76,43063.72
12479,1547542800,4223492372715,4192104841669,19416,25977,10857,0,317408239853,1,218,1,76,3665.41,3640.0,112.47,408970.22
12480,1547546400,4104844019240,4631937029445,20933,26168,10552,0,275241825295,1,201,1,396,3640.0,3643.46,36.08,131357.44
12481,1547550000,4314131934550,4395984859427,21075,27614,11090,0,178000114722,1,334,1,392,3643.46,3649.89,15.61,56909.75
12482,1547553600,4988676999880,6980081415687,27007,34149,12824,0,999999998292,1,406,1,986,3649.89,3635.0,23.39,85023.82
12483,1547557200,4110290173170,7118542013299,20544,24624,10566,0,1364878279502,1,243,1,93,3635.0,3653.09,72.52,264938.96
12484,1547560800,4457287980710,6318514481485,32490,27954,11458,0,149499835344,1,285,1,101,3653.09,3661.02,18.84,68807.95
12485,1547564400,6196556139355,8525564716469,41933,38337,15929,546,368757097216,1,742,1,295,3661.02,3624.27,73.58,267316.78
12486,1547568000,5480775908555,9469113556756,27863,33873,14089,546,365158064109,1,412,1,834,3624.27,3632.2,37.48,136070.99
12487,1547571600,2015076954100,3430522194216,10494,12871,5180,546,358852754660,1,301,1,250,3632.2,3629.27,33.02,119816.2
12488,1547575200,4379874792705,10242184811114,23408,27898,11259,1000,631076449844,1,872,1,84,3629.27,3626.13,31.94,116049.23
12489,1547578800,8491331998860,10298871157599,46554,48383,21828,546,338280573763,1,493,1,173,3626.13,3628.0,25.28,91756.52
12490,1547582400,7918318803225,7177161448787,55466,45965,20355,0,331805776914,1,918,1,327,3628.0,3568.48,230.44,825575.81
12491,1547586000,3878828631145,2967119255278,21486,21838,9971,0,139439040623,1,698,1,162,3568.48,3560.41,53.68,191576.42
12492,1547589600,5774868220775,5970772590185,31075,32846,14845,600,120494475824,1,250,1,250,3560.41,3579.55,63.18,226010.94
12493,1547593200,1275567052605,1137667240292,4986,8017,3279,3528,80405940824,1,94,1,229,3579.55,3574.39,35.02,125330.47
12494,1547596800,6804580324540,8011210048534,34432,42023,17492,0,97763307307,1,637,1,1298,3574.39,3580.8,10.66,38171.02
12495,1547600400,2340290145920,3607866254409,9677,18045,6016,0,136758236168,1,280,1,3857,3580.8,3588.0,8.56,30698.18
12496,1547604000,5756973715005,2983697111746,29714,47053,14799,546,180932732200,1,443,1,2836,3588.0,3583.55,18.11,64910.2
12497,1547607600,7777885834030,4847542361583,53306,49018,19994,0,288903429600,1,500,1,968,3583.55,3597.4,4.11,14756.62
12498,1547611200,3375059392620,2397944545650,15652,23403,8676,546,136366226441,1,362,1,320,3597.4,3595.62,31.02,111699.54
12499,1547614800,4860303371530,3932384019223,23912,30968,12494,0,135992216627,1,300,1,738,3595.62,3603.25,3.72,13410.84
12500,1547618400,4280287977985,3361766317161,18814,30214,11003,540,125992206871,1,234,1,296,3603.25,3591.7,17.17,61851.84
12501,1547622000,5545740744720,3745078889425,31258,32563,14256,0,135663122866,1,419,1,122,3591.7,3573.94,9.61,34416.12
12502,1547625600,3496430823060,2847428594943,16312,21103,8988,0,292719154069,1,250,1,257,3573.94,3603.61,56.15,202054.94
12503,1547629200,6416736362525,6138592862465,32190,38849,16495,546,201913551262,1,585,1,98,3603.61,3594.3,51.95,187916.55
12504,1547632800,4181479185255,4127786006403,21311,28559,10749,546,129999999332,1,996,1,397,3594.3,3619.75,12.59,45496.56
12505,1547636400,5518509975070,3938048372624,31685,33799,14186,0,125985306245,1,533,1,2028,3619.75,3611.81,25.81,93347.15
12506,1547640000,4100564898295,4656506623203,21754,25308,10541,0,300008238292,1,278,1,95,3611.81,3637.63,81.18,296293.79
12507,1547643600,1598835189450,2655007659150,7581,10033,4110,546,389992489478,1,109,1,273,3637.63,3610.32,24.1,87247.89
12508,1547647200,1441674747470,1633926819638,7315,8832,3706,1092,200660251135,1,250,1,98,3610.32,3623.35,31.48,113940.44
12509,1547650800,5430982501195,8899554368127,28012,38780,13961,0,199999988999,1,250,1,1001,3623.35,3604.69,43.99,159090.52
12510,1547654400,8889679257740,6452430566250,46819,52890,22852,546,154815539070,1,430,1,433,3604.69,3601.54,111.86,402361.85
12511,1547658000,6418681417500,4136169424407,39056,37611,16500,546,167766848913,1,273,1,213,3601.54,3605.83,12.39,44682.96
12512,1547661600,5366406676025,5515573452853,35558,35945,13795,0,299908237730,1,610,1,976,3605.83,3606.59,72.47,261673.44
12513,1547665200,5394026456670,3282764628982,29120,31958,13866,546,120208681504,1,500,1,235,3606.59,3592.98,88.23,316850.85
12514,1547668800,6731057246485,2585379729160,41415,38485,17303,546,44216201376,1,471,1,441,3592.98,3585.35,27.88,100033.47
12515,1547672400,2798934109025,1588669955994,12917,16374,7195,0,39240186777,1,367,1,266,3585.35,3596.26,28.22,101705.58
12516,1547676000,5926582508825,5336102397634,32164,33263,15235,546,469441916292,1,258,1,182,3596.26,3602.12,12.47,44893.49
12517,1547679600,4469736332550,3270929115025,20606,25727,11490,829,208046856712,1,274,1,352,3602.12,3609.62,29.32,105608.86
12518,1547683200,6105138555530,5478914905939,31254,50263,15694,0,200012827039,1,361,1,3761,3609.62,3599.17,28.25,101845.84
12519,1547686800,3284808841780,2968855485438,16012,19810,8444,546,183338002449,1,300,1,592,3599.17,3610.96,7.74,27884.27
12520,1547690400,4528087981800,3941599473378,24786,30066,11640,546,177358002200,1,675,1,971,3610.96,3564.09,14.19,50935.13
12521,1547694000,4580215455130,4134203309601,22248,26503,11774,546,170203519141,1,327,1,501,3564.09,3584.5,15.89,56847.1
12522,1547697600,5579973712280,2803034092207,25306,32076,14344,546,150664761526,1,392,1,493,3584.5,3586.31,9.99,35854.24
12523,1547701200,3695215441505,2676887525624,15533,21629,9499,0,131713307466,1,118,1,124,3586.31,3582.22,22.18,79610.5
12524,1547704800,2791542900120,2152381816145,13031,17107,7176,0,131483415998,1,234,1,241,3582.22,3591.29,8.63,31012.11
12525,1547708400,4219602262765,2973442100225,19490,25154,10847,0,131969954750,1,480,1,216,3591.29,3584.16,7.69,27591.1
12526,1547712000,5794318770525,4699267848487,34401,39199,14895,546,117783605983,1,500,1,432,3584.16,3589.0,2.94,10550.99
12527,1547715600,4607057213785,3371348628825,29676,28328,11843,546,105264749924,1,500,1,180,3589.0,3580.42,24.72,88867.05
12528,1547719200,5472217666665,3520897961791,25746,33545,14067,0,107999998664,1,730,1,574,3580.42,3589.35,141.86,506647.93
12529,1547722800,2206470363640,3175922027130,10924,14828,5672,546,99999996827,1,242,1,167,3589.35,3594.18,10.75,38622.18
12530,1547726400,7748710009405,5191031287224,43687,48578,19919,0,80261217224,1,497,1,982,3594.18,3575.0,22.39,80305.92
12531,1547730000,4570879191250,4443108671310,25228,28987,11750,546,165570782311,1,437,1,513,3575.0,3582.0,17.41,62466.63
12532,1547733600,3625582473400,4301207758171,21864,24036,9320,546,203099990000,1,698,1,450,3582.0,3589.22,34.26,122856.07
12533,1547737200,5754250638040,4108306535106,27154,34653,14792,0,297575014890,1,230,1,231,3589.22,3608.61,34.83,125736.27
12534,1547740800,5178125354445,3780593098474,27910,29917,13311,546,358879808968,1,272,1,250,3608.61,3600.12,110.45,400552.83
12535,1547744400,4547149520555,4255005556214,21901,27765,11689,0,330506830871,1,701,1,341,3600.12,3617.97,47.33,170788.7
12536,1547748000,4187703361175,4376637977577,25154,26775,10765,546,123560026299,1,200,1,253,3617.97,3629.0,34.22,124112.45
12537,1547751600,3172773675220,3489056997350,17150,18928,8156,546,899999991948,1,478,1,160,3629.0,3622.69,6.74,24469.49
12538,1547755200,6989749558160,3841281477380,39436,40495,17968,0,104999932073,1,410,1,696,3622.69,3625.0,36.07,130656.03
12539,1547758800,4442505562900,2743773130429,23323,26527,11420,0,50306138817,1,577,1,237,3625.0,3627.92,32.55,118154.26
12540,1547762400,7800448471740,2347250633395,53902,45774,20052,0,56396310633,1,500,1,2213,3627.92,3630.0,14.49,52548.32
12541,1547766000,4535090179710,1734157570722,21956,25252,11658,0,54277745315,1,704,1,305,3630.0,3637.0,44.4,161532.34
12542,1547769600,3400734118290,3510826349352,16669,19877,8742,665,119099492382,1,420,1,168,3637.0,3627.83,11.38,41305.97
12543,1547773200,6320650646760,3091873725820,29155,50838,16248,0,54276658646,1,500,1,3811,3627.83,3623.77,43.05,156194.59
12544,1547776800,5319725356625,2580111432286,24523,31112,13675,546,61713405480,1,329,1,972,3623.77,3628.0,29.87,108415.79
12545,1547780400,3728670387075,2553304812642,16242,22506,9585,546,54276618249,1,397,1,501,3628.0,3622.0,4.05,14663.71
12546,1547784000,5546907777705,2415299170661,29368,31611,14259,540,174857937200,1,500,1,706,3622.0,3620.42,17.43,63130.87
12547,1547787600,2512233005710,4151991435334,10789,15499,6458,546,582890194381,1,139,1,57,3620.42,3621.39,3.02,10915.36
12548,1547791200,4213378086845,5806767201707,24866,29070,10831,0,737354523149,1,333,1,719,3621.39,3626.59,12.33,44728.2
12549,1547794800,4700419852585,3458751660540,25282,27843,12083,0,366366948039,1,535,1,154,3626.59,3615.0,21.62,78228.07
12550,1547798400,4344863803155,6423508937579,23454,35990,11169,546,318653726454,1,211,1,201,3615.0,3622.62,2.26,8187.31
12551,1547802000,3158380268405,5804845249455,16337,19926,8119,0,316470319108,1,492,1,220,3622.62,3630.85,36.92,133850.76
12552,1547805600,2953371474040,2761428133625,15839,17971,7592,546,157913622223,1,293,1,266,3630.85,3602.64,23.92,86566.4
12553,1547809200,6247516579700,3569130304616,32799,39606,16060,546,62753953804,1,726,1,371,3602.64,3607.75,35.99,129871.24
12554,1547812800,6925562743985,3551310772185,40798,60004,17803,546,41983995082,1,369,1,1191,3607.75,3605.47,23.76,85446.77
12555,1547816400,6068960532995,3197329868110,39049,36490,15601,540,81400000000,1,359,1,983,3605.47,3605.0,5.43,19570.7
12556,1547820000,5438373710100,5740773430155,27021,35324,13980,546,319133975591,1,296,1,300,3605.0,3606.49,14.46,52092.85
12557,1547823600,3463364888485,5264493383694,16384,22433,8903,546,272938871036,1,593,1,106,3606.49,3625.0,15.43,55788.37
12558,1547827200,5516175909100,3654096909028,27599,33918,14180,0,51794202160,1,456,1,100,3625.0,3607.61,33.62,121361.66
12559,1547830800,7118512197505,5337350133216,47599,42404,18299,0,332232333232,1,643,1,162,3607.61,3594.74,34.69,124964.17
12560,1547834400,3865602257315,2137263884445,24143,22369,9937,540,46499974307,1,508,1,214,3594.74,3600.5,22.6,81378.66
12561,1547838000,5937863827680,3832809383619,32590,34510,15264,546,300086403865,1,1092,1,134,3600.5,3593.34,20.71,74364.62
12562,1547841600,5244257223595,2761379478003,24254,30309,13481,882,118229706181,1,250,1,260,3593.34,3606.6,9.22,33226.83
12563,1547845200,7006477030945,2544455856720,31870,39591,18011,0,74999596086,1,454,1,225,3606.6,3607.03,5.69,20518.13
12564,1547848800,5194074805240,2920218752458,23999,29537,13352,546,191021932625,1,407,1,395,3607.03,3608.03,28.79,104038.73
12565,1547852400,4797672601335,1952227878024,19049,26839,12333,546,40937663257,1,448,1,215,3608.03,3610.5,22.18,80048.64
12566,1547856000,6010608883745,2897852546505,27945,49497,15451,546,190895097471,1,736,1,3754,3610.5,3605.89,77.26,278791.51
12567,1547859600,2867789055140,2326272478512,13023,17322,7372,546,189214911682,1,307,1,483,3605.89,3617.59,20.85,75351.78
12568,1547863200,4374039627780,3477312554205,18885,25511,11244,546,186945102641,1,217,1,190,3617.59,3624.89,23.31,84424.44
12569,1547866800,2455048389445,2576978794671,10542,15042,6311,546,186069929622,1,232,1,501,3624.89,3617.09,1.35,4870.81
12570,1547870400,4458066002700,2697659575138,21094,26761,11460,546,184151081337,1,295,1,966,3617.09,3617.95,2.88,10422.54
12571,1547874000,3411237415155,2458058647547,15277,20108,8769,0,184239255956,1,500,1,616,3617.95,3615.0,10.54,38095.27
12572,1547877600,1892538490675,1036777411627,10702,11281,4865,0,107900483416,1,676,1,305,3615.0,3619.91,8.23,29817.82
12573,1547881200,4496578091205,2897566503369,21178,29951,11559,546,122782510843,1,344,1,727,3619.91,3620.0,1.39,5023.4
12574,1547884800,5230252827775,2471756838846,28640,31326,13445,0,184256961077,1,340,1,211,3620.0,3625.0,2.98,10795.44
12575,1547888400,4315687978530,3145746459547,21385,26938,11094,546,175413965140,1,666,1,247,3625.0,3627.4,10.7,38772.69
12576,1547892000,4725705567260,3375281465195,24923,30254,12148,546,159879326806,1,441,1,383,3627.4,3729.6,210.75,786772.25
12577,1547895600,3068129717565,2131899649794,15491,20356,7887,546,149019596529,1,274,1,224,3729.6,3714.15,21.17,78826.25
12578,1547899200,6162712182790,3301484137216,33201,38264,15842,0,200003240808,1,400,1,975,3714.15,3723.47,26.58,98853.09
12579,1547902800,5378077005875,4368536320801,29672,32118,13825,0,144696227227,1,531,1,755,3723.47,3706.49,9.38,34836.55
12580,1547906400,3618580275490,2265933167520,18843,22014,9302,0,130164741826,1,481,1,215,3706.49,3705.53,11.95,44349.75
12581,1547910000,6577397903460,3618243208939,33001,39639,16908,0,122468248863,1,316,1,498,3705.53,3704.13,15.56,57733.76
12582,1547913600,4729595677210,2984805554401,21252,28465,12158,546,311368906398,1,306,1,411,3704.13,3708.9,3.53,13088.14
12583,1547917200,6741949554345,2773848316349,34487,38521,17331,0,79631056486,1,500,1,250,3708.9,3708.9,4.02,14927.95
12584,1547920800,3330323128195,2160193620464,21250,19972,8561,546,71189413277,1,430,1,427,3708.9,3700.0,63.98,236100.8
12585,1547924400,6166213281745,3172110736673,31831,38624,15851,546,158499992902,1,505,1,2531,3700.0,3705.0,11.37,42091.15
12586,1547928000,3554393461315,1980664626363,19551,20678,9137,0,73652679234,1,200,1,130,3705.0,3704.52,25.28,93580.13
12587,1547931600,6274747349350,2115102638548,32892,34779,16130,546,67447910252,1,500,1,299,3704.52,3707.46,18.21,67341.2
12588,1547935200,5238033047675,1867521495182,25034,29076,13465,0,88741123669,1,570,1,190,3707.46,3691.35,2.09,7727.19
12589,1547938800,4696529742635,1474374870550,18332,27247,12073,1110,54691522121,1,761,1,1103,3691.35,3690.45,11.59,42776.51
12590,1547942400,4666186885025,1958463536902,19333,25509,11995,546,131179960399,1,500,1,183,3690.45,3687.95,9.55,35171.68
12591,1547946000,4397380287480,3007744243297,17555,40075,11304,546,167897708641,1,250,1,3776,3687.95,3702.89,19.22,70983.31
12592,1547949600,5527846238950,1935159351907,21679,32118,14210,546,122453085472,1,556,1,973,3702.89,3693.01,1.76,6522.89
12593,1547953200,4800006667305,1770388167897,18980,26759,12339,0,50969372579,1,358,1,257,3693.01,3700.57,22.39,82853.61
12594,1547956800,3258745105115,2010140440137,13999,18281,8377,546,122447275745,1,500,1,241,3700.57,3695.0,22.81,84387.69
12595,1547960400,3929789071490,1746713307214,16694,21711,10102,546,158499964435,1,1055,1,239,3695.0,3693.12,7.78,28768.1
12596,1547964000,4272896769080,2658113959084,21023,28126,10984,612,122247266018,1,502,1,736,3693.12,3688.95,5.41,19949.42
12597,1547967600,4834628645860,1822898320267,19518,29748,12428,546,122146490228,1,500,1,974,3688.95,3692.9,1.77,6523.01
12598,1547971200,4356145122010,2623045227673,20979,26278,11198,0,122073051375,1,449,1,501,3692.9,3690.79,3.26,12016.73
12599,1547974800,4754103369895,2437385139882,24871,28139,12221,546,121907851042,1,677,1,102,3690.79,3692.95,15.53,57292.06
12600,1547978400,5927749541810,2446208463541,25831,35868,15238,546,68805356640,1,224,1,391,3692.95,3690.0,9.72,35904.05
12601,1547982000,4430835233050,2530845666781,18787,26724,11390,546,121900651115,1,447,1,1025,3690.0,3589.9,206.91,746619.21
12602,1547985600,5256316564440,4353097982592,27604,31937,13512,0,55176864798,1,500,1,110,3589.9,3511.28,98.82,346577.03
12603,1547989200,5968984707280,5466872667479,31270,34897,15344,0,135796077227,1,175,1,101,3511.28,3520.34,30.14,106106.49
12604,1547992800,5509562722185,3344388685567,29788,33529,14163,0,121898985656,1,944,1,109,3520.34,3521.01,24.21,85432.63
12605,1547996400,5651162724365,2496718889881,29264,33889,14527,0,50789915321,1,615,1,269,3521.01,3524.0,22.77,80186.29
12606,1548000000,2781428614250,2964764023550,19841,17856,7150,0,100000992600,1,359,1,231,3524.0,3520.65,26.36,92736.3
12607,1548003600,4050771490935,3112964327155,29434,23221,10413,0,260060606403,1,152,1,86,3520.65,3518.6,32.86,115662.08
12608,1548007200,6793299005685,3187646138281,37599,40492,17463,0,79000959200,1,500,1,1478,3518.6,3516.48,11.95,42027.08
12609,1548010800,4868083591430,2853681121487,20144,27345,12514,0,86919809046,1,131,1,101,3516.48,3519.34,19.02,66862.32
12610,1548014400,5609149536905,3088441255720,26104,31346,14419,0,63919814896,1,500,1,333,3519.34,3526.68,27.89,98227.27
12611,1548018000,3559061593255,1815727369452,15756,22805,9149,0,50040009460,1,448,1,480,3526.68,3540.0,29.55,104586.05
12612,1548021600,4422666002155,4674708980188,25239,24802,11369,0,272551276502,1,175,1,191,3540.0,3549.41,32.5,115331.6
12613,1548025200,4788336337455,3081439829390,21241,26595,12309,0,50299989000,1,414,1,198,3549.41,3539.59,12.6,44574.15
12614,1548028800,5420090193335,4474177184877,22599,33950,13933,0,267561852828,1,527,1,3870,3539.59,3539.65,38.57,136549.27
12615,1548032400,4062830831780,2845879922501,19018,36706,10444,546,266260189755,1,513,1,2775,3539.65,3538.83,8.38,29604.83
12616,1548036000,4624562708560,4991555293738,19904,28444,11888,0,280207987900,1,174,1,962,3538.83,3540.94,5.13,18174.92
12617,1548039600,2065259372455,2284128293497,10041,13603,5309,546,190874365696,1,287,1,250,3540.94,3530.2,6.5,22949.09
12618,1548043200,4836962711830,7404601775406,22478,28642,12434,546,265019913068,1,500,1,501,3530.2,3528.35,49.19,173320.37
12619,1548046800,5367184698015,10872025293685,22938,32455,13797,546,599999999662,1,325,1,726,3528.35,3528.35,4.02,14164.68
12620,1548050400,3168883565270,6201949694399,14971,18974,8146,0,299999998986,1,569,1,326,3528.35,3535.0,9.29,32831.59
12621,1548054000,3259523127105,7214618408954,14014,19797,8379,546,266423061692,1,226,1,268,3535.0,3530.0,2.33,8223.44
12622,1548057600,5473384699650,9056772973790,29837,32652,14070,546,254610393482,1,715,1,188,3530.0,3521.68,1.35,4777.85
12623,1548061200,6741560543350,13523060558960,32561,44178,17330,546,259564260000,1,445,1,596,3521.68,3530.18,12.86,45437.61
12624,1548064800,6384837460935,8413024796969,32593,40678,16413,546,192705115951,1,702,1,392,3530.18,3540.23,20.15,71282.37
12625,1548068400,5144281397880,8125508594203,27331,31897,13224,540,83785472861,1,323,1,969,3540.23,3548.33,23.16,82102.82
12626,1548072000,5863173716640,6046673146410,30304,36070,15072,0,41866714483,1,580,1,971,3548.33,3542.18,9.87,34973.53
12627,1548075600,4710145127460,6510724521583,24540,27206,12108,546,104898834924,1,524,1,201,3542.18,3542.84,30.4,107972.14
12628,1548079200,6936455051845,8942639327139,42953,42745,17831,0,49999989437,1,736,1,244,3542.84,3536.4,39.23,138724.3
12629,1548082800,4700808863580,4511718570926,29063,27942,12084,540,297075011216,1,685,1,247,3536.4,3539.29,26.83,94863.66
12630,1548086400,4696918753630,5501121323031,21406,29475,12074,546,116601519152,1,250,1,93,3539.29,3543.99,15.32,54235.93
12631,1548090000,8140833092365,8322202942463,44644,48254,20927,0,310803759494,1,951,1,1796,3543.99,3549.25,11.26,39922.23
12632,1548093600,5830107782065,6813104902264,32938,34050,14987,0,206379449491,1,532,1,326,3549.25,3540.0,25.65,90811.81
12633,1548097200,5960037454395,5930007166191,25612,34321,15321,546,198927581025,1,223,1,721,3540.0,3540.0,11.3,40041.01
12634,1548100800,4393879188525,3734524048238,21253,25234,11295,546,385086726605,1,200,1,418,3540.0,3536.56,17.25,61003.51
12635,1548104400,6196556139355,5372659051131,32421,35331,15929,497,196540222338,1,836,1,597,3536.56,3514.0,36.67,129218.79
12636,1548108000,3653202254045,3060869026237,15706,20915,9391,592,73938449071,1,142,1,338,3514.0,3523.69,54.75,191761.81
12637,1548111600,4985564911920,5304656227498,27351,27261,12816,0,1000174084017,1,701,1,173,3523.69,3527.4,5.83,20585.23
12638,1548115200,2734358283855,2983892552248,10279,15577,7029,546,73674533967,1,281,1,73,3527.4,3544.81,6.32,22371.51
12639,1548118800,6321039657755,5355357023671,31580,35438,16249,540,135339556396,1,500,1,302,3544.81,3539.0,14.04,49625.43
12640,1548122400,6293808888105,5182180925816,26167,52157,16179,0,259271862000,1,240,1,3817,3539.0,3533.67,19.96,70794.62
12641,1548126000,3161492356365,4350386996720,16335,17963,8127,0,168195978533,1,380,1,259,3533.67,3534.83,5.33,18827.1
12642,1548129600,5749971517095,11113989995193,26657,33718,14781,546,255370064400,1,288,1,501,3534.83,3530.82,4.73,16710.36
12643,1548133200,3897890169900,3215150680284,17436,22999,10020,546,115961434819,1,333,1,111,3530.82,3532.58,20.93,73887.32
12644,1548136800,3770683574535,3527348335492,22516,22924,9693,0,167247625017,1,812,1,279,3532.58,3516.83,29.52,104020.44
12645,1548140400,3441191261770,3137353910914,15813,23381,8846,0,169179824691,1,443,1,101,3516.83,3517.5,4.0,14093.5
12646,1548144000,4372094572805,5316214364982,21212,28090,11239,0,899999800000,1,326,1,955,3517.5,3530.54,8.02,28282.77
12647,1548147600,3329545106205,5029240770467,15909,21828,8559,546,900000601443,1,328,1,81,3530.54,3513.74,13.04,45864.1
12648,1548151200,6221063832040,4181642081894,39450,40401,15992,546,115913103652,1,679,1,1272,3513.74,3515.69,34.89,122631.61
12649,1548154800,3218287961635,3337610158532,16196,20851,8273,0,75807557224,1,188,1,117,3515.69,3537.0,160.97,560278.19
12650,1548158400,4680580291840,5535654638403,21661,29981,12032,546,136929394331,1,369,1,244,3537.0,3554.05,50.15,177908.49
12651,1548162000,3822033025875,4841773282288,18914,22768,9825,546,276244311992,1,156,1,101,3554.05,3550.23,21.17,75345.06
12652,1548165600,4554929740455,6982683452363,29105,27809,11709,1546,250852888991,1,444,1,97,3550.23,3565.8,64.49,230144.55
12653,1548169200,3971413247955,6946197335557,25725,25680,10209,546,311368899993,1,204,1,99,3565.8,3579.9,32.22,114994.36
12654,1548172800,5279657224140,6291065721453,30384,31408,13572,546,240215434877,1,439,1,135,3579.9,3580.34,56.04,200624.87
12655,1548176400,5727019868390,6318314005278,28819,34445,14722,546,229750503018,1,254,1,272,3580.34,3590.78,39.67,142107.89
12656,1548180000,7244940770880,6084428250549,44379,42966,18624,0,226659286808,1,483,1,789,3590.78,3589.65,26.22,94055.1
12657,1548183600,7125514395415,4676413517571,39938,41702,18317,546,216440371274,1,454,1,235,3589.65,3580.0,35.55,127470.44
12658,1548187200,5191351728275,2578208956958,32949,29394,13345,0,93494400248,1,696,1,413,3580.0,3580.0,12.12,43445.77
12659,1548190800,4680191280845,4002056458383,22288,26996,12031,0,414610038633,1,331,1,161,3580.0,3571.3,14.11,50501.26
12660,1548194400,5818048441220,3724651054466,28752,32147,14956,0,85252474406,1,426,1,243,3571.3,3583.79,16.87,60306.17
12661,1548198000,4555707762445,2201220717265,20275,25972,11711,0,92347507870,1,348,1,288,3583.79,3575.14,6.55,23453.92
12662,1548201600,5275767114190,2542553920847,25929,34030,13562,546,134135144104,1,438,1,3794,3575.14,3585.2,20.24,72460.6
12663,1548205200,4482184684390,3345059151508,20494,42534,11522,0,217223360196,1,287,1,2801,3585.2,3583.0,15.83,56664.74
12664,1548208800,6047175917275,4192519310737,28166,47704,15545,0,214776042986,1,691,1,2801,3583.0,3588.28,18.35,65861.85
12665,1548212400,5187461618325,3609312997816,24599,33076,13335,0,213962799830,1,346,1,2801,3588.28,3579.95,8.75,31345.84
12666,1548216000,4346030836140,3423053933131,21329,31805,11172,546,211517039168,1,300,1,2801,3579.95,3575.05,9.26,33103.18
12667,1548219600,4377540726735,3085621077966,21818,29046,11253,0,211685597628,1,232,1,2801,3575.05,3575.72,7.95,28408.58
12668,1548223200,4650237434230,4524531375826,23683,32943,11954,546,211161743606,1,457,1,501,3575.72,3581.86,16.13,57807.34
12669,1548226800,4932659416600,5174388664903,27080,30905,12680,0,254478809000,1,633,1,698,3581.86,3569.77,59.05,210840.87
12670,1548230400,5510729755170,4153892236130,30294,34164,14166,540,209960914195,1,382,1,751,3569.77,3567.49,17.12,61040.34
12671,1548234000,4821402272030,3627893265061,23914,29649,12394,0,245438744000,1,394,1,223,3567.49,3563.35,10.23,36436.67
12672,1548237600,3327989062225,3484987105943,17861,21870,8555,546,222136279269,1,358,1,393,3563.35,3566.11,3.69,13133.0
12673,1548241200,6327652844670,7657732032116,36036,42785,16266,546,308879731868,1,600,1,2901,3566.11,3575.45,15.52,55508.7
12674,1548244800,3090303344280,4505623054008,15714,22732,7944,0,191743174254,1,433,1,2901,3575.45,3563.6,1.96,7012.99
12675,1548248400,2970487957820,4872115753070,15133,18873,7636,546,190850243607,1,347,1,92,3563.6,3591.83,58.53,209922.36
12676,1548252000,3189112137010,4823576386925,16578,20650,8198,546,296397007208,1,149,1,183,3591.83,3562.9,91.22,326315.51
12677,1548255600,6764901203050,9940018594841,44318,42067,17390,0,308481343694,1,1042,1,161,3562.9,3551.51,30.13,107501.15
12678,1548259200,6845426479015,7175235353474,54964,40816,17597,0,300444196335,1,468,1,767,3551.51,3569.0,25.36,90461.14
12679,1548262800,5275378103195,6877116324457,63245,30628,13561,0,262013268833,1,821,1,160,3569.0,3575.1,23.73,84814.09
12680,1548266400,4585272598065,4853632918373,29150,26127,11787,0,234636857988,1,535,1,216,3575.1,3576.91,49.46,176724.92
12681,1548270000,2077318713300,3494093905007,10623,13929,5340,2730,232160683609,1,421,1,160,3576.91,3534.51,86.61,307438.87
12682,1548273600,5600980306010,7717878344386,30522,32953,14398,1800,296197004870,1,383,1,349,3534.51,3542.99,80.32,283710.95
12683,1548277200,2126723109665,3954273046092,10047,14623,5467,546,217473288160,1,284,1,457,3542.99,3544.83,94.71,334880.75
12684,1548280800,5068813264850,6809561478681,23056,28891,13030,1057,217211499976,1,252,1,160,3544.83,3555.31,19.54,69342.98
